id,nombre,categoria,peso_politico,horizonte,resumen,actores_involucrados,responsable,fuente_nombre,fuente_url,fecha,nivel_relevancia,tipo,estado
auto-e460f3ae98,Coparmex advierte riesgos por próximas reformas,Gobernabilidad,5,corto,Coparmex advierte riesgos por próximas reformas,,,,,,1,completo,activo
auto-965536a0cb,Piden estrategia a largo plazo contra los apagones en Mérida,Gobernabilidad,5,corto,Piden estrategia a largo plazo contra los apagones en Mérida,,,,,,3,informativo,activo
auto-c841e760fc,Otra oaxaqueña va a Cruz Azul,Gobernabilidad,5,corto,Otra oaxaqueña va a Cruz Azul,,,,,,3,completo,activo
auto-f623f11af0,Se desborda solidaridad en donación,Gobernabilidad,5,corto,Se desborda solidaridad en donación,,,,,,3,informativo,activo
auto-cc0bbe1b91,Día Internacional del Taekwondo: impacto y disciplina,Gobernabilidad,5,corto,Día Internacional del Taekwondo: impacto y disciplina,,,,,,3,completo,activo
auto-f5148c6063,No soportó ver a su ex con el otro,Seguridad Nacional,5,corto,No soportó ver a su ex con el otro,,,,,,3,informativo,activo
auto-f7e8cb6efb,¿Diversificación de alianzas?,Gobernabilidad,5,corto,¿Diversificación de alianzas?,,,,,,3,completo,activo
auto-b6d6521ca9,De los 3 mejores,Gobernabilidad,5,corto,De los 3 mejores,,,,,,3,informativo,activo
auto-f9794e99ef,De Llano: las órdenes de un juez no son opcionales,Gobernabilidad,5,corto,De Llano: las órdenes de un juez no son opcionales,,,,,,3,informativo,activo
auto-e19915194c,Deben energía y medio ambiente ser agendas con un mismo futuro: Javier May Rodrí,Gobernabilidad,5,corto,Deben energía y medio ambiente ser agendas con un mismo futuro: Javier May Rodríguez,,,,,,3,informativo,activo
auto-0a13de99b2,Nacional Monte de Piedad emite nuevo mensaje a cerca de 11 meses de huelga,Social,5,corto,Nacional Monte de Piedad emite nuevo mensaje a cerca de 11 meses de huelga,,,,,,3,completo,activo
auto-dbf5410b7f,Descarta Sheinbaum indagatorias de la FGR contra Adán Augusto y ‘Andy’ López Bel,Seguridad Nacional,5,corto,Descarta Sheinbaum indagatorias de la FGR contra Adán Augusto y ‘Andy’ López Beltrán - Ríodoce,,,,,,3,completo,activo
auto-402e5d429d,BI Noticias. . EL SEGUNDO INFORME DE SHEINBAUM BAJO LA LUPA DE LOS PARTIDOS Acom,Gobernabilidad,5,corto,BI Noticias. . EL SEGUNDO INFORME DE SHEINBAUM BAJO LA LUPA DE LOS PARTIDOS Acompáñanos en esta mesa de análisis en #MásAlládelaNoticia Este en vivo utiliza música y material audiovisual con licencias vigentes otorgadas por Megatrax y E - facebook.com,,,,,,3,completo,activo
auto-6beca1cb3b,"Sheinbaum confirma extradición de Linda Cristina Pereyra, esposa de García Luna ",Gobernabilidad,5,corto,"Sheinbaum confirma extradición de Linda Cristina Pereyra, esposa de García Luna - sdpnoticias",,,,,,3,completo,activo
auto-2b231780a3,Argentina intensifica su reclamo sobre las Malvinas. Esto es lo que debes saber,Relación Bilateral,5,corto,Argentina intensifica su reclamo sobre las Malvinas. Esto es lo que debes saber,,,,,,3,informativo,activo
auto-49ef335db1,De pleito escolar a caos vial: bloquean Plaza Bella y estrangulan el norponiente,Gobernabilidad,5,corto,De pleito escolar a caos vial: bloquean Plaza Bella y estrangulan el norponiente de Oaxaca,,,,,,3,completo,activo
auto-b3e8f84808,Harfuch revela conflicto económico detrás del crimen de Jonathan Meléndez,Gobernabilidad,5,corto,Harfuch revela conflicto económico detrás del crimen de Jonathan Meléndez,,,,,,3,completo,activo
auto-c5a8cd1517,Las paredes oyen y chismean,Gobernabilidad,5,corto,Las paredes oyen y chismean,,,,,,3,informativo,activo
auto-8cb0f8713f,"Con 13.5 mdp, rehabilitan calle Emiliano Zapata de Coronango; beneficiará a 46 m",Economía,5,corto,"Con 13.5 mdp, rehabilitan calle Emiliano Zapata de Coronango; beneficiará a 46 mil habitantes",,,,,,3,informativo,activo
auto-c78a84b777,Sheinbaum niega que la FGR investigue a López Beltrán y Adán Augusto López - sdp,Seguridad Nacional,5,corto,Sheinbaum niega que la FGR investigue a López Beltrán y Adán Augusto López - sdpnoticias,,,,,,3,completo,activo
auto-31518b185b,Confirma Sheinbaum solicitud a EU para capturar a esposa de García Luna - Quadra,Gobernabilidad,5,corto,Confirma Sheinbaum solicitud a EU para capturar a esposa de García Luna - Quadratín México,,,,,,3,completo,activo
auto-156da5294b,Claudia Sheinbaum celebra en la Mañanera que miles de trabajadores de Zacatecas ,Gobernabilidad,5,corto,"Claudia Sheinbaum celebra en la Mañanera que miles de trabajadores de Zacatecas disfrutan de aumento de $14,500: el anuncio del gobernador David Monreal Ávila - Ambito",,,,,,3,completo,activo
auto-74c32822a0,¡Plomo y muerte en Puerto Escondido! Ejecutan a una mujer; Fiscalía busca respue,Gobernabilidad,5,corto,¡Plomo y muerte en Puerto Escondido! Ejecutan a una mujer; Fiscalía busca respuestas,,,,,,3,informativo,activo
auto-a6b13ac301,“No hay ninguna investigación”: Sheinbaum sobre Adán Augusto y Andy López - Sema,Gobernabilidad,5,corto,“No hay ninguna investigación”: Sheinbaum sobre Adán Augusto y Andy López - Semanario ZETA,,,,,,3,completo,activo
auto-8bb0ed3b70,"Confirma Sheinbaum solicitud a EU para extraditar a Linda Pereyra, esposa de Gar",Gobernabilidad,5,corto,"Confirma Sheinbaum solicitud a EU para extraditar a Linda Pereyra, esposa de García Luna - Ríodoce",,,,,,3,completo,activo
auto-29864b25ba,"VIENEN A SINALOA: CLAUDIA SHEINBAUM, ARIADNA MONTIEL Y OMAR GARCÍA HARFUCH - vis",Gobernabilidad,5,corto,"VIENEN A SINALOA: CLAUDIA SHEINBAUM, ARIADNA MONTIEL Y OMAR GARCÍA HARFUCH - visionciudadana.com.mx",,,,,,3,completo,activo
auto-b3b505d43c,Programas de Bienestar beneficias a 60 mil personas en Durango: Sheinbaum - noti,Gobernabilidad,5,corto,Programas de Bienestar beneficias a 60 mil personas en Durango: Sheinbaum - noticias.radiorama.mx,,,,,,3,completo,activo
auto-50581148b0,"Coche bomba en Ojocaliente llevaba unos 200 kilos de explosivos, informa Harfuch",Gobernabilidad,5,corto,"Coche bomba en Ojocaliente llevaba unos 200 kilos de explosivos, informa Harfuch",,,,,,3,informativo,activo
auto-ebcdc10688,¿Septiembre es la temporada de sismos en México? La ciencia responde con datos,Gobernabilidad,5,corto,¿Septiembre es la temporada de sismos en México? La ciencia responde con datos,,,,,,3,completo,activo
auto-05d4f80909,"""El Pelón"", el que ""más resalta de los líderes regionales"" del CNG",Gobernabilidad,5,corto,"""El Pelón"", el que ""más resalta de los líderes regionales"" del CNG",,,,,,3,informativo,activo
auto-d11ddf0fdf,"Sheinbaum descarta investigaciones contra ""Andy"" y Adán Augusto López por huachi",Gobernabilidad,5,corto,"Sheinbaum descarta investigaciones contra ""Andy"" y Adán Augusto López por huachicol - El Universal",,,,,,3,completo,activo
auto-3f2dbbabaa,"México solicitó a EU detención de esposa de García Luna, confirma Sheinbaum - Gr",Gobernabilidad,5,corto,"México solicitó a EU detención de esposa de García Luna, confirma Sheinbaum - Grupo Animal",,,,,,3,completo,activo
auto-13b4c4b95d,"Aumenta desaprobación a gestión de Claudia Sheinbaum; en redes sociales, cae a 5",Gobernabilidad,5,corto,"Aumenta desaprobación a gestión de Claudia Sheinbaum; en redes sociales, cae a 58% - unomasuno.com.mx",,,,,,3,completo,activo
auto-ca38aebd28,"""Hay varias líneas de investigación, una proviene del buque detenido en Tampico""",Seguridad Nacional,5,corto,"""Hay varias líneas de investigación, una proviene del buque detenido en Tampico"", Claudia Sheinbaum sobre huac - MILENIO",,,,,,3,informativo,activo
auto-b0cbf58497,"🇺🇸 Estados Unidos ha enviado a casi 3 mil mexicanos deportados a Guatemala, Hond",Social,5,corto,"🇺🇸 Estados Unidos ha enviado a casi 3 mil mexicanos deportados a Guatemala, Honduras y Costa Rica, en lugar de trasladarlos directamente a México. Ante esta situación, Claudia Sheinbaum expresó su rechazo y aseguró que “no hay razón” para que los - facebook.com",,,,,,3,completo,activo
auto-94e6fcda0b,Brenda Valenzuela exige a Sheinbaum revisión del caso de desaparición de su hijo,Gobernabilidad,5,corto,Brenda Valenzuela exige a Sheinbaum revisión del caso de desaparición de su hijo en Durango - Imagen Radio,,,,,,1,completo,activo
auto-151247c07a,Desactivan Alerta Amber en Tizimín por un menor de edad que no fue entregado a s,Gobernabilidad,5,corto,Desactivan Alerta Amber en Tizimín por un menor de edad que no fue entregado a su madre,,,,,,3,informativo,activo
auto-1758d057ce,“¿Y si sí?”: Bebé en Tamaulipas es registrada con el nombre “Isisi” en honor a l,Gobernabilidad,5,corto,“¿Y si sí?”: Bebé en Tamaulipas es registrada con el nombre “Isisi” en honor a la Selección Mexicana,,,,,,3,informativo,activo
auto-5b60621f14,¿Hay clases el 15 y 16 de septiembre? Esto dice el calendario oficial de la SEP ,Gobernabilidad,5,corto,¿Hay clases el 15 y 16 de septiembre? Esto dice el calendario oficial de la SEP 2026-2027,,,,,,1,completo,activo
auto-5b35e2b832,Héctor Yunes Landa prevé alianza opositora sin el PRI: “tienen secuestrado al pa,Gobernabilidad,5,corto,Héctor Yunes Landa prevé alianza opositora sin el PRI: “tienen secuestrado al partido”,,,,,,3,informativo,activo
auto-20fd99bf67,"Para 2027, presupuesto será para obra comunitaria, campo, cablebús y periférico ",Economía,5,corto,"Para 2027, presupuesto será para obra comunitaria, campo, cablebús y periférico 5 de Mayo",,,,,,3,completo,activo
auto-0fd4fcf85f,Sheinbaum confirma petición para detener y extraditar a esposa de Genaro García ,Gobernabilidad,5,corto,Sheinbaum confirma petición para detener y extraditar a esposa de Genaro García Luna - UnoTV,,,,,,3,completo,activo
auto-1670ce9d7c,"De cara al proceso electoral 2027, la Presidenta Claudia Sheinbaum augura buenos",Gobernabilidad,5,corto,"De cara al proceso electoral 2027, la Presidenta Claudia Sheinbaum augura buenos resultados para el país: ""No veo malos escenarios para México - El Soberano",,,,,,3,completo,activo
auto-251fb1580e,Confirma Sheinbaum solicitud a EEUU para detención y extradición de esposa de Ga,Relación Bilateral,5,corto,Confirma Sheinbaum solicitud a EEUU para detención y extradición de esposa de García Luna - XEVT,,,,,,3,completo,activo
auto-d183b51ec1,México ‘le pisa los talones’ a Cristina Pereyra: Pide a EU detener y extraditar ,Gobernabilidad,5,corto,México ‘le pisa los talones’ a Cristina Pereyra: Pide a EU detener y extraditar a esposa de García Luna,,,,,,3,completo,activo
auto-e0eb94485b,"🚨 #ÚLTIMAHORA | Hallan sin vida a Zenyazen Escobar García, diputado federal de M",Gobernabilidad,5,corto,"🚨 #ÚLTIMAHORA | Hallan sin vida a Zenyazen Escobar García, diputado federal de Morena por Veracruz. El legislador fue localizado la mañana de este viernes 4 de septiembre en la comunidad de La Gloria, municipio de Puente Nacional. De acuerdo con l - facebook.com",,,,,,3,completo,activo
auto-c6cee95d4e,Gabriela Rodríguez*: La vivienda social y la nueva composición de hogares,Gobernabilidad,5,corto,Gabriela Rodríguez*: La vivienda social y la nueva composición de hogares,,,,,,3,informativo,activo
auto-6ecd332310,Desde el inicio del gobierno de Claudia Sheinbaum se han inaugurado 32 hospitale,Gobernabilidad,5,corto,Desde el inicio del gobierno de Claudia Sheinbaum se han inaugurado 32 hospitales en todo el país - Cámara Mexicana de la Industria de la Construcción,,,,,,3,completo,activo
auto-024d88b4ab,"Asesinan a Zenyazen Escobar García, diputado federal de Morena en Veracruz",Gobernabilidad,5,corto,"Asesinan a Zenyazen Escobar García, diputado federal de Morena en Veracruz",,,,,,3,completo,activo
auto-2d4eec21d5,FGR atraerá investigación por muerte de Zenyazen Escobar; secretario de Gobierno,Seguridad Nacional,5,corto,FGR atraerá investigación por muerte de Zenyazen Escobar; secretario de Gobierno confirma hallazgo de arma en vehículo,,,,,,1,completo,activo
auto-837c31837f,Madre de Beany teme que amparo cambie proceso contra El Tito,Gobernabilidad,5,corto,Madre de Beany teme que amparo cambie proceso contra El Tito,,,,,,3,informativo,activo
auto-daffc06786,Descarta Sheinbaum investigación contra Adán Augusto y Andrés López Beltrán por ,Gobernabilidad,5,corto,Descarta Sheinbaum investigación contra Adán Augusto y Andrés López Beltrán por huachicol - Quadratín México,,,,,,3,completo,activo
auto-8f820fd813,‘Solo tamales picantes y tomates’: Trump dice que México no tiene nada que ofrec,Relación Bilateral,5,corto,‘Solo tamales picantes y tomates’: Trump dice que México no tiene nada que ofrecerle a EU,,,,,,3,informativo,activo
auto-a34275f96e,Ataque con arma blanca deja un herido; vecinos piden mayor vigilancia por casa “,Gobernabilidad,5,corto,Ataque con arma blanca deja un herido; vecinos piden mayor vigilancia por casa “problemática” en la Jesús Carranza,,,,,,3,informativo,activo
auto-cfb65b3f30,"Gonzalo Hevia Baillères, ex de Belinda, se convierte en copropietario de los Sea",Gobernabilidad,5,corto,"Gonzalo Hevia Baillères, ex de Belinda, se convierte en copropietario de los Seattle Seahawks",,,,,,3,informativo,activo
auto-2512decbc5,Primaria Bolivia M. Rivas completa plantilla docente para cuarto grado,Gobernabilidad,5,corto,Primaria Bolivia M. Rivas completa plantilla docente para cuarto grado,,,,,,3,informativo,activo
auto-af430b2cec,FGR determinará si Academia Ignacio Zaragoza en Puebla incurrió en delitos feder,Seguridad Nacional,5,corto,FGR determinará si Academia Ignacio Zaragoza en Puebla incurrió en delitos federales,,,,,,3,informativo,activo
auto-d561428d23,"Por cobros irregulares en Feria de Cholula, dan de baja a 4 agentes de normativi",Gobernabilidad,5,corto,"Por cobros irregulares en Feria de Cholula, dan de baja a 4 agentes de normatividad",,,,,,3,informativo,activo
auto-077684658b,Sitiavw confirma salida de 611 trabajadores de Volkswagen en Puebla; reubican a ,Gobernabilidad,5,corto,Sitiavw confirma salida de 611 trabajadores de Volkswagen en Puebla; reubican a 542,,,,,,3,completo,activo
auto-75ca2784ec,🔴 #AlMomento | Así lucen las inmediaciones de la Megavelaria previo al segundo i,Gobernabilidad,5,corto,🔴 #AlMomento | Así lucen las inmediaciones de la Megavelaria previo al segundo informe que rendirá la presidenta Claudia Sheinbaum Pardo en Aguascalientes. Simpatizantes comienzan a llegar en decenas de camiones y combis provenientes de los mun - facebook.com,,,,,,3,informativo,activo
auto-d056e2c44b,"Tras polémica con Sheinbaum, la DEA responde que la caída de ocho narcolaborator",Seguridad Nacional,5,corto,"Tras polémica con Sheinbaum, la DEA responde que la caída de ocho narcolaboratorios en México no habría sido posible sin ellos - Infobae",,,,,,3,completo,activo
auto-aa15b0d265,Acusa Amnistía Internacional de omisiones sobre derechos humanos en el segundo i,Social,5,corto,Acusa Amnistía Internacional de omisiones sobre derechos humanos en el segundo informe de Gobierno de Sheinbaum - vanguardia.com.mx,,,,,,3,completo,activo
auto-b2a92e47b3,EU va por sucesor del ‘Mencho’: Harfuch confirma orden de extradición contra Jua,Gobernabilidad,5,corto,"EU va por sucesor del ‘Mencho’: Harfuch confirma orden de extradición contra Juan Carlos Valencia, ‘El 03’",,,,,,3,completo,activo
auto-d35ff71d76,Patrulla de la SSP choca contra auto de adulto mayor en el Centro de Mérida,Gobernabilidad,5,corto,Patrulla de la SSP choca contra auto de adulto mayor en el Centro de Mérida,,,,,,3,informativo,activo
auto-36e88cb1fb,"Lukas Avendaño, el artista que prefiere sembrar comunidad antes que cosechar pre",Gobernabilidad,5,corto,"Lukas Avendaño, el artista que prefiere sembrar comunidad antes que cosechar premios",,,,,,3,informativo,activo
auto-bb96ae9fde,Fiscalía investiga doble homicidio en robo a vivienda de concesionarios de ruta ,Seguridad Nacional,5,corto,Fiscalía investiga doble homicidio en robo a vivienda de concesionarios de ruta s22 de Tepeaca,,,,,,1,completo,activo
auto-8c2837d254,Policía Estatal Turística de Puebla conmemora 12 años con reconocimiento a 36 el,Gobernabilidad,5,corto,Policía Estatal Turística de Puebla conmemora 12 años con reconocimiento a 36 elementos - Reto Diario,,,,,,3,completo,activo
auto-4bca845179,Juan Carlos Valencia y el CNG: Las tres claves que confirmó Harfuch,Gobernabilidad,5,corto,Juan Carlos Valencia y el CNG: Las tres claves que confirmó Harfuch,,,,,,3,completo,activo
auto-a851e47067,"""Es imposible dañar a un gobierno que está cerca del pueblo"", dice Sheinbaum tra",Gobernabilidad,5,corto,"""Es imposible dañar a un gobierno que está cerca del pueblo"", dice Sheinbaum tras acusar campañas sucias en su - MILENIO",,,,,,3,completo,activo
auto-0fe1d97bbd,¡Histórico! Chetumal ya tiene Sección Aduanera en su Aeropuerto Internacional,Gobernabilidad,5,corto,¡Histórico! Chetumal ya tiene Sección Aduanera en su Aeropuerto Internacional,,,,,,3,completo,activo
auto-94b5bfb999,El Niño traerá cambios a Yucatán: menos lluvias y se pronostican 56 frentes frío,Gobernabilidad,5,corto,El Niño traerá cambios a Yucatán: menos lluvias y se pronostican 56 frentes fríos para 2026-2027,,,,,,3,informativo,activo
auto-7869134651,Aseguran 190 kilos de hierba verde y destruyen 11 plantíos en Nayarit,Seguridad Nacional,5,corto,Aseguran 190 kilos de hierba verde y destruyen 11 plantíos en Nayarit,,,,,,3,informativo,activo
auto-f7c1f72fc1,Comuna de Puebla licita sistema de captación y desalojo de agua de lluvia para b,Gobernabilidad,5,corto,Comuna de Puebla licita sistema de captación y desalojo de agua de lluvia para bulevar 5 de Mayo,,,,,,3,completo,activo
auto-cfe85458d1,"'Cónclave más importante es con el pueblo', revira Andy López tras ser exhibido",Gobernabilidad,5,corto,"'Cónclave más importante es con el pueblo', revira Andy López tras ser exhibido",,,,,,3,completo,activo
auto-5e5f040d64,"¿Quién era Zenyazen Escobar García, el diputado de Morena hallado muerto en Vera",Gobernabilidad,5,corto,"¿Quién era Zenyazen Escobar García, el diputado de Morena hallado muerto en Veracruz?",,,,,,3,completo,activo
auto-e7523a343a,"🔴 ""Vamos a respetarnos"", pide la presidenta Sheinbaum a asistentes permitir habl",Gobernabilidad,5,corto,"🔴 ""Vamos a respetarnos"", pide la presidenta Sheinbaum a asistentes permitir hablar a la gobernadora de Aguascalientes, Tere Jiménez. #aguascalientes #binoticias #sheinbaum - facebook.com",,,,,,3,completo,activo
auto-9532715bff,"BI Noticias. . ENTRE PROTESTAS, APLAUSOS Y ABUCHEOS, CLAUDIA SHEINBAUM VISITA AG",Social,5,corto,"BI Noticias. . ENTRE PROTESTAS, APLAUSOS Y ABUCHEOS, CLAUDIA SHEINBAUM VISITA AGUASCALIENTES Este en vivo utiliza música y material audiovisual con licencias vigentes otorgadas por Megatrax y Envato Elements. 💻 binoticias.com | 📱 App - facebook.com",,,,,,3,completo,activo
auto-904cb3003e,Adrián de la Garza se reúne con campeona de boxeo Magaly “Tormenta” Rodríguez,Gobernabilidad,5,corto,Adrián de la Garza se reúne con campeona de boxeo Magaly “Tormenta” Rodríguez,,,,,,3,informativo,activo
auto-ecef49e322,Trabajadores de Pemex obtienen su mayor aumento salarial en 24 años,Gobernabilidad,5,corto,Trabajadores de Pemex obtienen su mayor aumento salarial en 24 años,,,,,,3,completo,activo
auto-da08c4a466,"‘Si no contesto, pide ayuda’: Fiscalía revela la cronología del caso del tecladi",Gobernabilidad,5,corto,"‘Si no contesto, pide ayuda’: Fiscalía revela la cronología del caso del tecladista de Camilo Séptimo",,,,,,3,informativo,activo
auto-440b53de54,‘El arma la aventé a una barranca’: Presuntos asesinos de ‘Honas’ iban por ‘mill,Gobernabilidad,5,corto,‘El arma la aventé a una barranca’: Presuntos asesinos de ‘Honas’ iban por ‘millones de dólares en bitcoins’,,,,,,3,informativo,activo
auto-2bba99acde,Matan a presunto integrante de La Unión Tepito en la colonia Peralvillo de CDMX,Seguridad Nacional,5,corto,Matan a presunto integrante de La Unión Tepito en la colonia Peralvillo de CDMX,,,,,,3,informativo,activo
auto-db971b4d61,Rehabilitan la glorieta de Bonanza con nueva iluminación e identidad de Tapachul,Gobernabilidad,5,corto,Rehabilitan la glorieta de Bonanza con nueva iluminación e identidad de Tapachula,,,,,,3,informativo,activo
auto-d5d9214770,Conagua recibe 100 denuncias por huachicoleo del agua en 4 municipios de Puebla;,Gobernabilidad,5,corto,Conagua recibe 100 denuncias por huachicoleo del agua en 4 municipios de Puebla; aseguran 20 pozos,,,,,,3,completo,activo
auto-1057a24cf0,"En 2° año, Congreso de Puebla aprueba 6 leyes, anulación de elecciones extranjer",Gobernabilidad,5,corto,"En 2° año, Congreso de Puebla aprueba 6 leyes, anulación de elecciones extranjeras y limita regidurías",,,,,,3,completo,activo
auto-c09a3f898a,"Tras irregularidades, examen de ingreso a la UNAM regresará a presencial",Gobernabilidad,5,corto,"Tras irregularidades, examen de ingreso a la UNAM regresará a presencial",,,,,,3,informativo,activo
auto-97d786b03b,"Un residente internado está grave, asegura la UNAM; Salud lo niega",Gobernabilidad,5,corto,"Un residente internado está grave, asegura la UNAM; Salud lo niega",,,,,,3,informativo,activo
auto-efe47fa02f,Llama Alicia Bárcena a afianzar pacto colectivo a favor de la naturaleza,Gobernabilidad,5,corto,Llama Alicia Bárcena a afianzar pacto colectivo a favor de la naturaleza,,,,,,3,informativo,activo
auto-40747421c7,Bachillerato Margarita Maza concluirá inscripciones el próximo lunes: SEP,Gobernabilidad,5,corto,Bachillerato Margarita Maza concluirá inscripciones el próximo lunes: SEP,,,,,,3,informativo,activo
auto-aee18271cc,Convoca Alito a Fox a crear un amplio frente de oposición,Gobernabilidad,5,corto,Convoca Alito a Fox a crear un amplio frente de oposición,,,,,,3,informativo,activo
auto-51a66a9434,Abel Barrera Hernández: Las grietas del Plan Maestro,Gobernabilidad,5,corto,Abel Barrera Hernández: Las grietas del Plan Maestro,,,,,,3,informativo,activo
auto-c20680da74,Infección mal tratada puede ocasionar un shock: experto,Gobernabilidad,5,corto,Infección mal tratada puede ocasionar un shock: experto,,,,,,3,informativo,activo
auto-e99f2ddc2c,Maciek Wisniewski: César Trump,Relación Bilateral,5,corto,Maciek Wisniewski: César Trump,,,,,,3,informativo,activo
auto-9512c11006,"Esta semana, mil 200 paisanos fueron deportados a Tapachula",Social,5,corto,"Esta semana, mil 200 paisanos fueron deportados a Tapachula",,,,,,3,informativo,activo
auto-7d769eb4ef,José M. Murià: El origen del exilio republicano ibérico,Gobernabilidad,5,corto,José M. Murià: El origen del exilio republicano ibérico,,,,,,3,informativo,activo
auto-680ee93646,Operamos 165 equipos antidrones a lo largo de la frontera con EU: Trevilla,Relación Bilateral,5,corto,Operamos 165 equipos antidrones a lo largo de la frontera con EU: Trevilla,,,,,,3,informativo,activo
auto-45a860e312,"Tengo 80 años, nunca he callado, no son invencibles los poderes reaccionarios co",Gobernabilidad,5,corto,"Tengo 80 años, nunca he callado, no son invencibles los poderes reaccionarios como el de Claudia Sheinbaum - siempre.mx",,,,,,3,informativo,activo
auto-b75c46fd61,Obituario: Manuel Bernardo Vargas Rivero,Gobernabilidad,5,corto,Obituario: Manuel Bernardo Vargas Rivero,,,,,,3,informativo,activo
auto-1fc294f045,Relanzan una  conexión aérea entre Guatemala y Yucatán,Gobernabilidad,5,corto,Relanzan una  conexión aérea entre Guatemala y Yucatán,,,,,,3,informativo,activo
auto-d135ab9988,Coordinación antidrones: rinde cooperación bilateral sus frutos contra los cárte,Seguridad Nacional,5,corto,Coordinación antidrones: rinde cooperación bilateral sus frutos contra los cárteles,,,,,,3,informativo,activo
auto-8f28d41742,Afores apuntalan obras públicas,Gobernabilidad,5,corto,Afores apuntalan obras públicas,,,,,,3,informativo,activo
auto-7c458cb758,"Sheinbaum, La Cadenera, y su muy fallido “NRDA”, escribe Juan Pablo Becerra-Acos",Gobernabilidad,5,corto,"Sheinbaum, La Cadenera, y su muy fallido “NRDA”, escribe Juan Pablo Becerra-Acosta - El Universal",,,,,,3,informativo,activo
auto-1fcaa5ba8d,Caso Ernestina Ascencio: activistas exigen reparación integral y una disculpa pú,Gobernabilidad,5,corto,Caso Ernestina Ascencio: activistas exigen reparación integral y una disculpa pública de Claudia Sheinbaum - El Sol de México,,,,,,3,informativo,activo
auto-e9a9befafe,"Obispos de México, EU y Canadá piden fraternidad ante migración y retos de la IA",Social,5,corto,"Obispos de México, EU y Canadá piden fraternidad ante migración y retos de la IA - 24 HORAS | El Diario sin Límites",,,,,,3,informativo,activo
auto-7e04bf0d2c,"A dos años de su partida, presentan poemario póstumo del poeta y periodista Wilf",Social,5,corto,"A dos años de su partida, presentan poemario póstumo del poeta y periodista Wilfrido López",,,,,,3,completo,activo
auto-64d2ac08f8,Exige Congreso proteger anidación de tortugas,Gobernabilidad,5,corto,Exige Congreso proteger anidación de tortugas,,,,,,3,informativo,activo
auto-ae06adb0c3,Lo + Cool,Gobernabilidad,5,corto,Lo + Cool,,,,,,3,informativo,activo
auto-9254b7030c,Tabasco recibe el tour,Gobernabilidad,5,corto,Tabasco recibe el tour,,,,,,1,completo,activo
auto-11006d328a,AMLO no llama; lo invocan,Gobernabilidad,5,corto,AMLO no llama; lo invocan,,,,,,3,informativo,activo
auto-a41478fe19,Traidores a la patria,Gobernabilidad,5,corto,Traidores a la patria,,,,,,3,informativo,activo
auto-e449bccf27,"¡Con las cheves, no!",Gobernabilidad,5,corto,"¡Con las cheves, no!",,,,,,3,informativo,activo
auto-30b4fc59ac,Sujetos enmascarados bloquean uno de los puertos más concurridos en Reino Unido ,Social,5,corto,Sujetos enmascarados bloquean uno de los puertos más concurridos en Reino Unido en rechazo a la migración - latinus.us,,,,,,3,informativo,activo
auto-aca84e2351,García Harfuch confirma dos agentes federales muertos tras ataque armado en Omea,Gobernabilidad,5,corto,"García Harfuch confirma dos agentes federales muertos tras ataque armado en Omealca, Veracruz",,,,,,3,completo,activo
auto-580ddb037a,"Sismo de magnitud 3.6 sacude las cercanías de Pinotepa Nacional, Oaxaca",Gobernabilidad,5,corto,"Sismo de magnitud 3.6 sacude las cercanías de Pinotepa Nacional, Oaxaca",,,,,,3,completo,activo
auto-07a0b64a36,EE. UU. quiere el petróleo de estos 17 campos en Venezuela,Relación Bilateral,5,corto,EE. UU. quiere el petróleo de estos 17 campos en Venezuela,,,,,,3,informativo,activo
auto-545e93c5cd,Nuevo decreto de Huacho Díaz amplía facultades de funcionario en Yucatán,Gobernabilidad,5,corto,Nuevo decreto de Huacho Díaz amplía facultades de funcionario en Yucatán,,,,,,3,informativo,activo
auto-4d3fa8adf7,Concentran 6 municipios la mayoría de los homicidios dolosos,Seguridad Nacional,5,corto,Concentran 6 municipios la mayoría de los homicidios dolosos,,,,,,3,completo,activo
auto-bc32874607,Caen cinco con arsenal de uso exclusivo del Ejército en Pinotepa,Gobernabilidad,5,corto,Caen cinco con arsenal de uso exclusivo del Ejército en Pinotepa,,,,,,3,informativo,activo
auto-42a2025f4e,Empresas ofrecieron vacantes en Xalapa y otros estados durante la  Feria del Emp,Gobernabilidad,5,corto,Empresas ofrecieron vacantes en Xalapa y otros estados durante la  Feria del Empleo UV,,,,,,3,informativo,activo
auto-2a36ab302c,Agresión contra agentes federales deja dos fallecidos y una herida en Veracruz,Gobernabilidad,5,corto,Agresión contra agentes federales deja dos fallecidos y una herida en Veracruz,,,,,,3,informativo,activo
auto-ebdaca811c,Claudia Sheinbaum prevé visitar Guanajuato el próximo 18 de septiembre como part,Gobernabilidad,5,corto,Claudia Sheinbaum prevé visitar Guanajuato el próximo 18 de septiembre como parte de su gira por su segundo in - MILENIO,,,,,,3,completo,activo
auto-54f641a19d,Sheinbaum auxilia a mujer tras caída; permanece hospitalizada bajo observación -,Gobernabilidad,5,corto,Sheinbaum auxilia a mujer tras caída; permanece hospitalizada bajo observación - Uniradio Informa,,,,,,3,informativo,activo
auto-d6bf3ce68d,"Desigualdad, migración y nostalgia: las claves del auge de la extrema derecha en",Social,5,corto,"Desigualdad, migración y nostalgia: las claves del auge de la extrema derecha en Alemania oriental - Yahoo",,,,,,3,informativo,activo
